abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
['Fur Coat'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,5120,70,472,160,Poodle Pokémon,0.24444444444444444,1000000,1.2,75,Trimmienトリミアン,Furfrou,50.0,676,65,90,0.5542857142857143,normal,,28.0,6,0
"['Keen Eye', 'Infiltrator', 'Own Tempo']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.23888888888888887,5120,70,355,190,Restraint Pokémon,0.21777777777777776,1000000,0.3,62,Nyasperニャスパー,Espurr,50.0,677,63,60,0.36,psychic,,3.5,6,0
"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.23888888888888887,5120,70,466,75,Constraint Pokémon,0.3155555555555556,1000000,0.6,74,Nyaonixニャオニクス,Meowstic,50.0,678,83,81,0.5657142857142857,psychic,,8.5,6,0
['No Guard'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.4166666666666667,5120,70,325,180,Sword Pokémon,0.4222222222222222,1000000,0.8,45,Hitotsukiヒトツキ,Honedge,50.0,679,35,37,0.13142857142857142,steel,ghost,2.0,6,0
['No Guard'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5833333333333334,5120,70,448,90,Sword Pokémon,0.6444444444444444,1000000,0.8,59,Nidangillニダンギル,Doublade,50.0,680,45,49,0.17142857142857143,steel,ghost,4.5,6,0
['Stance Change'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.8055555555555556,5120,70,520,45,Royal Sword Pokémon,0.19999999999999998,1000000,1.7,60,Gillgardギルガルド,Aegislash,50.0,681,150,50,0.3142857142857143,steel,ghost,53.0,6,0
"['Healer', 'Aroma Veil']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.2611111111111111,5120,70,341,200,Perfume Pokémon,0.24444444444444444,1000000,0.2,78,Shushupuシュシュプ,Spritzee,50.0,682,63,65,0.10285714285714286,fairy,,0.5,6,0
"['Healer', 'Aroma Veil']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.37222222222222223,5120,70,462,140,Fragrance Pokémon,0.2977777777777778,1000000,0.8,101,Frefuwanフレフワン,Aromatisse,50.0,683,99,89,0.13714285714285712,fairy,,15.5,6,0
"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.23888888888888887,5120,70,341,200,Cotton Candy Pokémon,0.27111111111111114,1000000,0.4,62,Peroppafuペロッパフ,Swirlix,50.0,684,59,57,0.25142857142857145,fairy,,3.5,6,0
"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.4166666666666667,5120,70,480,140,Meringue Pokémon,0.36000000000000004,1000000,0.8,82,Peroreamペロリーム,Slurpuff,50.0,685,85,75,0.38285714285714284,fairy,,5.0,6,0
"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2722222222222222,5120,70,288,190,Revolving Pokémon,0.21333333333333332,1000000,0.4,53,Maaiikaマーイーカ,Inkay,50.0,686,37,46,0.22857142857142854,dark,psychic,3.5,6,0
"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4833333333333334,5120,70,482,80,Overturning Pokémon,0.36888888888888893,1000000,1.5,86,Calamaneroカラマネロ,Malamar,50.0,687,68,75,0.38857142857142857,dark,psychic,47.0,6,0
"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.2611111111111111,5120,70,306,120,Two-Handed Pokémon,0.27555555555555555,1000000,0.5,42,Kameteteカメテテ,Binacle,50.0,688,39,56,0.2571428571428571,rock,water,31.0,6,0
"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5555555555555556,5120,70,500,45,Collective Pokémon,0.4888888888888889,1000000,1.3,72,Gamenodesガメノデス,Barbaracle,50.0,689,54,86,0.36,rock,water,96.0,6,0
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,0.3055555555555556,5120,70,320,225,Mock Kelp Pokémon,0.24444444444444444,1000000,0.5,50,Kuzumoクズモー,Skrelp,50.0,690,60,60,0.14285714285714285,poison,water,7.3,6,0
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,0.3888888888888889,5120,70,494,55,Mock Kelp Pokémon,0.3777777777777778,1000000,1.8,65,Dramidoroドラミドロ,Dragalge,50.0,691,97,123,0.22285714285714286,poison,dragon,81.5,6,0
['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.26666666666666666,3840,70,330,225,Water Gun Pokémon,0.25333333333333335,1250000,0.5,50,Udeppouウデッポウ,Clauncher,50.0,692,58,63,0.22285714285714286,water,,8.3,6,0
['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.37777777777777777,3840,70,500,55,Howitzer Pokémon,0.36888888888888893,1250000,1.3,71,Blosterブロスター,Clawitzer,50.0,693,120,89,0.30857142857142855,water,,35.3,6,0
"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.18333333333333332,5120,70,289,190,Generator Pokémon,0.12444444444444444,1000000,0.5,44,Erikiteruエリキテル,Helioptile,50.0,694,61,43,0.37142857142857144,electric,normal,6.0,6,0
"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2777777777777778,5120,70,481,75,Generator Pokémon,0.20888888888888887,1000000,1.0,62,Elezardエレザード,Heliolisk,50.0,695,109,94,0.5942857142857143,electric,normal,21.0,6,0
"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,0.4666666666666667,7680,70,362,45,Royal Heir Pokémon,0.32,1000000,0.8,58,Chigorasチゴラス,Tyrunt,88.1,696,45,45,0.24571428571428572,rock,dragon,26.0,6,0
"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,0.6444444444444445,7680,70,521,45,Despot Pokémon,0.5066666666666666,1000000,2.5,82,Gachigorasガチゴラス,Tyrantrum,88.1,697,69,59,0.3771428571428571,rock,dragon,270.0,6,0
"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,0.3,7680,70,362,45,Tundra Pokémon,0.19999999999999998,1000000,1.3,77,Amarusアマルス,Amaura,88.1,698,67,63,0.23428571428571426,rock,ice,25.2,6,0
"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,0.4,7680,70,521,45,Tundra Pokémon,0.2977777777777778,1000000,2.7,123,Amarurugaアマルルガ,Aurorus,88.1,699,99,92,0.3028571428571428,rock,ice,225.0,6,0
"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,8960,70,525,45,Intertwining Pokémon,0.26666666666666666,1000000,1.0,95,Nymphiaニンフィア,Sylveon,88.1,700,110,130,0.3142857142857143,fairy,,23.5,6,0
"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4833333333333334,5120,70,500,100,Wrestling Pokémon,0.3111111111111111,1000000,0.8,78,Luchabullルチャブル,Hawlucha,50.0,701,74,63,0.6457142857142857,fighting,flying,21.5,6,0
"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.29444444444444445,5120,70,431,180,Antenna Pokémon,0.23111111111111113,1000000,0.2,67,Dedenneデデンネ,Dedenne,50.0,702,81,67,0.5485714285714286,electric,fairy,2.2,6,0
"['Clear Body', 'Sturdy']",0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,0.25,6400,70,500,60,Jewel Pokémon,0.6444444444444444,1250000,0.3,50,Melecieメレシー,Carbink,,703,50,150,0.2571428571428571,rock,fairy,5.7,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,10240,35,300,45,Soft Tissue Pokémon,0.13333333333333333,1250000,0.3,45,Numeraヌメラ,Goomy,50.0,704,55,75,0.19999999999999998,dragon,,2.8,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3888888888888889,10240,35,452,45,Soft Tissue Pokémon,0.21333333333333332,1250000,0.8,68,Numeilヌメイル,Sliggoo,50.0,705,83,113,0.3142857142857143,dragon,,17.5,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5277777777777778,10240,35,600,45,Dragon Pokémon,0.2888888888888889,1250000,2.0,90,Numelgonヌメルゴン,Goodra,50.0,706,110,150,0.42857142857142855,dragon,,150.5,6,0
"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.4166666666666667,5120,70,470,75,Key Ring Pokémon,0.38222222222222224,800000,0.2,57,Cleffyクレッフィ,Klefki,50.0,707,80,87,0.39999999999999997,steel,fairy,3.0,6,0
"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,0.3611111111111111,5120,70,309,120,Stump Pokémon,0.1911111111111111,1000000,0.4,43,Bokureiボクレー,Phantump,50.0,708,50,60,0.18857142857142856,ghost,grass,7.0,6,0
"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5833333333333334,5120,70,474,60,Elder Tree Pokémon,0.3155555555555556,1000000,1.5,85,Ohrotオーロット,Trevenant,50.0,709,65,82,0.2914285714285714,ghost,grass,71.0,6,0
"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,0.3388888888888889,5120,70,335,120,Pumpkin Pokémon,0.2888888888888889,1000000,0.8,59,Bakecchaバケッチャ,Pumpkaboo,50.0,710,44,55,0.2057142857142857,ghost,grass,15.0,6,0
"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5277777777777778,5120,70,494,60,Pumpkin Pokémon,0.52,1000000,1.7,85,Pumpjinパンプジン,Gourgeist,50.0,711,58,75,0.27999999999999997,ghost,grass,39.0,6,0
"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.35555555555555557,5120,70,304,190,Ice Chunk Pokémon,0.35555555555555557,1000000,1.0,55,Kachikohruカチコール,Bergmite,50.0,712,32,35,0.13142857142857142,ice,,99.5,6,0
"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.6222222222222222,5120,70,514,55,Iceberg Pokémon,0.7955555555555556,1000000,2.0,95,Crebaseクレベース,Avalugg,50.0,713,44,46,0.13142857142857142,ice,,505.0,6,0
"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,0.1388888888888889,5120,70,245,190,Sound Wave Pokémon,0.13333333333333333,1000000,0.5,40,Onbatオンバット,Noibat,50.0,714,45,40,0.2857142857142857,flying,dragon,8.0,6,0
"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,0.3611111111111111,5120,70,535,45,Sound Wave Pokémon,0.33333333333333337,1000000,1.5,85,Onvernオンバーン,Noivern,50.0,715,97,80,0.6742857142857143,flying,dragon,85.0,6,0
['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7000000000000001,30720,0,680,45,Life Pokémon,0.4,1250000,3.0,126,Xerneasゼルネアス,Xerneas,,716,131,98,0.5371428571428571,fairy,,215.0,6,1
['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.7000000000000001,30720,0,680,45,Destruction Pokémon,0.4,1250000,5.8,126,Yveltalイベルタル,Yveltal,,717,131,98,0.5371428571428571,dark,flying,203.0,6,1
"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5277777777777778,30720,0,708,3,Order Pokémon,0.5155555555555555,1250000,5.0,216,Zygarde (10% Forme)ジガルデ,Zygarde,,718,91,95,0.45714285714285713,dragon,ground,284.6,6,1
['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,0.8611111111111112,6400,70,700,3,Jewel Pokémon,0.4666666666666667,1250000,0.7,50,Diancieディアンシー,Diancie,,719,160,110,0.6,rock,fairy,8.8,6,1
['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.8611111111111112,30720,100,680,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),0.24444444444444444,1250000,,80,Hoopa (imashimerareshi Hoopa)フーパ,Hoopa,,720,170,130,0.42857142857142855,psychic,ghost,,6,1
['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,0.5833333333333334,30720,100,600,3,Steam Pokémon,0.5111111111111111,1250000,1.7,80,Volcanionボルケニオン,Volcanion,,721,130,90,0.37142857142857144,fire,water,195.0,6,1
"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,0.2777777777777778,3840,70,320,45,Grass Quill Pokémon,0.2222222222222222,1059860,0.3,68,Mokurohモクロー,Rowlet,88.1,722,50,50,0.2114285714285714,grass,flying,1.5,7,0
"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,0.3888888888888889,3840,70,420,45,Blade Quill Pokémon,0.3111111111111111,1059860,0.7,78,Fukuthrowフクスロー,Dartrix,88.1,723,70,70,0.26857142857142857,grass,flying,16.0,7,0
"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5666666666666667,3840,70,530,45,Arrow Quill Pokémon,0.3111111111111111,1059860,1.6,78,Junaiperジュナイパー,Decidueye,88.1,724,100,100,0.37142857142857144,grass,ghost,36.6,7,0
"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.3333333333333333,3840,70,320,45,Fire Cat Pokémon,0.15555555555555556,1059860,0.4,45,Nyabbyニャビー,Litten,88.1,725,60,40,0.37142857142857144,fire,,4.3,7,0
"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.4444444444444445,3840,70,420,45,Fire Cat Pokémon,0.19999999999999998,1059860,0.7,65,Nyaheatニャヒート,Torracat,88.1,726,80,50,0.48571428571428565,fire,,25.0,7,0
"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,0.6111111111111112,3840,70,530,45,Heel Pokémon,0.3777777777777778,1059860,1.8,95,Gaogaenガオガエン,Incineroar,88.1,727,80,90,0.3142857142857143,fire,dark,83.0,7,0
"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.2722222222222222,3840,70,320,45,Sea Lion Pokémon,0.21777777777777776,1059860,0.4,50,Ashimariアシマリ,Popplio,88.1,728,66,56,0.19999999999999998,water,,7.5,7,0
"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.35555555555555557,3840,70,420,45,Pop Star Pokémon,0.28444444444444444,1059860,0.6,60,Osyamariオシャマリ,Brionne,88.1,729,91,81,0.2571428571428571,water,,17.5,7,0
"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.38333333333333336,3840,70,530,45,Soloist Pokémon,0.3066666666666667,1059860,1.8,80,Ashireneアシレーヌ,Primarina,88.1,730,126,116,0.3142857142857143,water,fairy,44.0,7,0
"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3888888888888889,3840,70,265,255,Woodpecker Pokémon,0.1111111111111111,1000000,0.3,35,Tsutsukeraツツケラ,Pikipek,50.0,731,30,30,0.34285714285714286,normal,flying,1.2,7,0
"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4444444444444445,3840,70,355,120,Bugle Beak Pokémon,0.19999999999999998,1000000,0.6,55,Kerarappaケララッパ,Trumbeak,50.0,732,40,50,0.39999999999999997,normal,flying,14.8,7,0
"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.638888888888889,3840,70,485,45,Cannon Pokémon,0.3111111111111111,1000000,1.1,80,Dodekabashiドデカバシ,Toucannon,50.0,733,75,75,0.3142857142857143,normal,flying,26.0,7,0
"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3611111111111111,3840,70,253,255,Loitering Pokémon,0.1111111111111111,1000000,0.4,48,Youngooseヤングース,Yungoos,50.0,734,30,30,0.22857142857142854,normal,,6.0,7,0
"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3840,70,418,127,Stakeout Pokémon,0.24444444444444444,1000000,0.7,88,Dekagooseデカグース,Gumshoos,50.0,735,55,60,0.22857142857142854,normal,,14.2,7,0
['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.31666666666666665,3840,70,300,255,Larva Pokémon,0.17777777777777778,1000000,0.4,47,Agojimushiアゴジムシ,Grubbin,50.0,736,55,45,0.23428571428571426,bug,,4.4,7,0
['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.42777777777777776,3840,70,400,120,Battery Pokémon,0.4,1000000,0.5,57,Dendimushiデンヂムシ,Charjabug,50.0,737,55,75,0.17714285714285713,bug,electric,10.5,7,0
['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.3611111111111111,3840,70,500,45,Stag Beetle Pokémon,0.3777777777777778,1000000,1.5,77,Kuwagannonクワガノン,Vikavolt,50.0,738,145,75,0.21714285714285714,bug,electric,45.0,7,0
"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.42777777777777776,5120,70,338,225,Boxing Pokémon,0.23111111111111113,1000000,0.6,47,Makenkaniマケンカニ,Crabrawler,50.0,739,42,47,0.3314285714285714,fighting,,7.0,7,0
"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,0.7055555555555556,5120,70,478,60,Woolly Crab Pokémon,0.32,1000000,1.7,97,Kekenkaniケケンカニ,Crabominable,50.0,740,62,67,0.21714285714285714,fighting,ice,180.0,7,0
['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,0.3611111111111111,5120,70,476,45,Dancing Pokémon,0.2888888888888889,1000000,0.6,75,Odoridori (pachipachi Style)オドリドリ,Oricorio,24.6,741,98,70,0.5028571428571429,fire,flying,3.4,7,0
"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.2222222222222222,5120,70,304,190,Bee Fly Pokémon,0.15555555555555556,1000000,0.1,40,Abulyアブリー,Cutiefly,50.0,742,55,40,0.4514285714285714,bug,fairy,0.2,7,0
"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.2777777777777778,5120,70,464,75,Bee Fly Pokémon,0.24444444444444444,1000000,0.2,60,Aburibbonアブリボン,Ribombee,50.0,743,95,70,0.6799999999999999,bug,fairy,0.5,7,0
"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.3333333333333333,3840,70,280,190,Puppy Pokémon,0.15555555555555556,1000000,0.5,45,Iwankoイワンコ,Rockruff,50.0,744,30,40,0.3142857142857143,rock,,9.2,7,0
"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.6111111111111112,3840,70,487,90,Wolf Pokémon,0.3111111111111111,1000000,,85,Lugarugan (mahiru No Sugata)ルガルガン,Lycanroc,50.0,745,55,75,0.44,rock,,,7,0
['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.75,3840,70,620,60,Small Fry Pokémon,0.5555555555555555,800000,0.2,45,Yowashi (tandoku No Sugata)ヨワシ,Wishiwashi,50.0,746,140,135,0.14285714285714285,water,,0.3,7,0
"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,0.26666666666666666,5120,70,305,190,Brutal Star Pokémon,0.25333333333333335,1000000,0.4,50,Hidoideヒドイデ,Mareanie,50.0,747,43,52,0.22857142857142854,poison,water,8.0,7,0
